site_key,sv_num,seq_abund,class,order,family,genus,taxon,site_name,region,yr_since,yr_rank,field_type
12,sv_404,2.7142857142857144,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Douhan9,FLRSP1,FL,10,6,restored
12,sv_409,1.8571428571428572,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLRSP1,FL,10,6,restored
12,sv_418,3,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP1,FL,10,6,restored
12,sv_436,3.2857142857142856,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRSP1,FL,10,6,restored
12,sv_439,0.8571428571428571,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Archaeospora Schechter08 Arch1,FLRSP1,FL,10,6,restored
12,sv_443,0.42857142857142855,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRSP1,FL,10,6,restored
12,sv_444,5.428571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLRSP1,FL,10,6,restored
12,sv_467,0.8571428571428571,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,FLRSP1,FL,10,6,restored
12,sv_471,2.2857142857142856,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP1,FL,10,6,restored
12,sv_494,4.285714285714286,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora sp.,FLRSP1,FL,10,6,restored
12,sv_500,3.142857142857143,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora sp.,FLRSP1,FL,10,6,restored
12,sv_543,2.142857142857143,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRSP1,FL,10,6,restored
12,sv_547,1.7142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRSP1,FL,10,6,restored
12,sv_566,2.5714285714285716,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRSP1,FL,10,6,restored
12,sv_576,1.4285714285714286,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,FLRSP1,FL,10,6,restored
12,sv_589,3,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora sp.,FLRSP1,FL,10,6,restored
12,sv_592,1,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRSP1,FL,10,6,restored
12,sv_595,0.2857142857142857,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,Paraglomus Pa 1,FLRSP1,FL,10,6,restored
12,sv_605,1.4285714285714286,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,FLRSP1,FL,10,6,restored
12,sv_658,1.4285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRSP1,FL,10,6,restored
12,sv_693,2.142857142857143,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRSP1,FL,10,6,restored
12,sv_789,1,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,FLRSP1,FL,10,6,restored
12,sv_841,0.14285714285714285,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,Scutellospora castanea,FLRSP1,FL,10,6,restored
12,sv_844,0.14285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRSP1,FL,10,6,restored
13,sv_1,82.14285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Douhan3,FLRSP2,FL,10,6,restored
13,sv_2,65.28571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G15,FLRSP2,FL,10,6,restored
13,sv_3,27.285714285714285,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,FLRSP2,FL,10,6,restored
13,sv_4,10,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Whitfield type 17,FLRSP2,FL,10,6,restored
13,sv_5,37.285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_6,61.57142857142857,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,FLRSP2,FL,10,6,restored
13,sv_7,18.285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLRSP2,FL,10,6,restored
13,sv_8,27.571428571428573,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRSP2,FL,10,6,restored
13,sv_10,3.7142857142857144,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Douhan9,FLRSP2,FL,10,6,restored
13,sv_11,63.142857142857146,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRSP2,FL,10,6,restored
13,sv_12,4.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G18,FLRSP2,FL,10,6,restored
13,sv_13,22.285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_14,23.714285714285715,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRSP2,FL,10,6,restored
13,sv_15,1.5714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus viscosum,FLRSP2,FL,10,6,restored
13,sv_19,3.857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_20,20.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRSP2,FL,10,6,restored
13,sv_21,13.571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLRSP2,FL,10,6,restored
13,sv_23,4,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_24,6.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_25,13.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G22,FLRSP2,FL,10,6,restored
13,sv_26,2.2857142857142856,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLRSP2,FL,10,6,restored
13,sv_28,9,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_30,30.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Whitfield type 17,FLRSP2,FL,10,6,restored
13,sv_31,0.8571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_33,1.1428571428571428,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G8,FLRSP2,FL,10,6,restored
13,sv_34,30.428571428571427,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G18,FLRSP2,FL,10,6,restored
13,sv_36,11.142857142857142,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,FLRSP2,FL,10,6,restored
13,sv_37,2.5714285714285716,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G22,FLRSP2,FL,10,6,restored
13,sv_38,3.7142857142857144,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Douhan9,FLRSP2,FL,10,6,restored
13,sv_40,12.571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_42,27,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRSP2,FL,10,6,restored
13,sv_43,15.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_44,13.142857142857142,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,FLRSP2,FL,10,6,restored
13,sv_48,48.142857142857146,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G7,FLRSP2,FL,10,6,restored
13,sv_49,30.714285714285715,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLRSP2,FL,10,6,restored
13,sv_53,1.2857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_57,22.714285714285715,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLRSP2,FL,10,6,restored
13,sv_59,17.285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLRSP2,FL,10,6,restored
13,sv_61,2.857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_62,18.142857142857142,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRSP2,FL,10,6,restored
13,sv_64,2.7142857142857144,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G15,FLRSP2,FL,10,6,restored
13,sv_69,3.7142857142857144,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G22,FLRSP2,FL,10,6,restored
13,sv_70,8.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRSP2,FL,10,6,restored
13,sv_72,2.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_73,0.2857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU4,FLRSP2,FL,10,6,restored
13,sv_74,5.857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLRSP2,FL,10,6,restored
13,sv_79,24.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_83,5.428571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo-D,FLRSP2,FL,10,6,restored
13,sv_84,23.714285714285715,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_89,6.428571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_100,22.428571428571427,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_104,3.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRSP2,FL,10,6,restored
13,sv_111,0.42857142857142855,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_115,3.5714285714285716,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,FLRSP2,FL,10,6,restored
13,sv_116,2.4285714285714284,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRSP2,FL,10,6,restored
13,sv_122,9.428571428571429,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,NA,FLRSP2,FL,10,6,restored
13,sv_124,3.2857142857142856,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_128,12.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G22,FLRSP2,FL,10,6,restored
13,sv_129,28.142857142857142,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Glo58,FLRSP2,FL,10,6,restored
13,sv_130,4.857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G22,FLRSP2,FL,10,6,restored
13,sv_131,3.2857142857142856,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_138,18.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_142,1,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLRSP2,FL,10,6,restored
13,sv_144,4,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G17,FLRSP2,FL,10,6,restored
13,sv_145,10.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_147,7.571428571428571,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRSP2,FL,10,6,restored
13,sv_155,0.8571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G27,FLRSP2,FL,10,6,restored
13,sv_158,5.428571428571429,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRSP2,FL,10,6,restored
13,sv_161,0.42857142857142855,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus INTA-4,FLRSP2,FL,10,6,restored
13,sv_166,18,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_167,14.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRSP2,FL,10,6,restored
13,sv_173,2.857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_177,2.4285714285714284,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_194,1.8571428571428572,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_204,9,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_212,6.714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_213,4.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_214,1.8571428571428572,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_251,8.428571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G7,FLRSP2,FL,10,6,restored
13,sv_252,0.5714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_264,5.428571428571429,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,Scutellospora Scut1,FLRSP2,FL,10,6,restored
13,sv_269,3.7142857142857144,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,NA,FLRSP2,FL,10,6,restored
13,sv_277,5.857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G7,FLRSP2,FL,10,6,restored
13,sv_299,3.2857142857142856,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRSP2,FL,10,6,restored
13,sv_311,0.2857142857142857,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,Paraglomus Pa 1,FLRSP2,FL,10,6,restored
13,sv_320,1.7142857142857142,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRSP2,FL,10,6,restored
13,sv_326,0.42857142857142855,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G5,FLRSP2,FL,10,6,restored
13,sv_328,0.5714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLRSP2,FL,10,6,restored
13,sv_338,1.8571428571428572,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,NA,FLRSP2,FL,10,6,restored
13,sv_340,1.1428571428571428,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus INTA-4,FLRSP2,FL,10,6,restored
13,sv_341,2,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Glo58,FLRSP2,FL,10,6,restored
13,sv_370,1.8571428571428572,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRSP2,FL,10,6,restored
13,sv_371,0.42857142857142855,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_383,1.2857142857142858,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRSP2,FL,10,6,restored
13,sv_391,7.285714285714286,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,FLRSP2,FL,10,6,restored
13,sv_402,4.428571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_436,1.2857142857142858,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRSP2,FL,10,6,restored
13,sv_445,4.714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_465,6.142857142857143,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Glo58,FLRSP2,FL,10,6,restored
13,sv_487,0.8571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,sv_529,1.1428571428571428,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Archaeospora Other1,FLRSP2,FL,10,6,restored
13,sv_543,0.14285714285714285,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRSP2,FL,10,6,restored
13,sv_577,0.42857142857142855,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRSP2,FL,10,6,restored
13,sv_613,1.8571428571428572,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G15,FLRSP2,FL,10,6,restored
13,sv_640,0.5714285714285714,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Glo58,FLRSP2,FL,10,6,restored
13,sv_726,1.7142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU4,FLRSP2,FL,10,6,restored
13,sv_732,1.1428571428571428,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Glo58,FLRSP2,FL,10,6,restored
13,sv_782,1.4285714285714286,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Archaeospora Other1,FLRSP2,FL,10,6,restored
14,sv_1,72.71428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Douhan3,FLRSP3,FL,10,6,restored
14,sv_2,88.71428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G15,FLRSP3,FL,10,6,restored
14,sv_3,64.57142857142857,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,FLRSP3,FL,10,6,restored
14,sv_4,5,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Whitfield type 17,FLRSP3,FL,10,6,restored
14,sv_5,34.285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_6,73,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,FLRSP3,FL,10,6,restored
14,sv_7,31.285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLRSP3,FL,10,6,restored
14,sv_8,2.5714285714285716,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRSP3,FL,10,6,restored
14,sv_10,13.428571428571429,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Douhan9,FLRSP3,FL,10,6,restored
14,sv_13,37.57142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_14,0.8571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRSP3,FL,10,6,restored
14,sv_15,9.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus viscosum,FLRSP3,FL,10,6,restored
14,sv_19,19.428571428571427,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_21,26.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLRSP3,FL,10,6,restored
14,sv_22,20.142857142857142,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus ORVIN GLO4,FLRSP3,FL,10,6,restored
14,sv_23,12,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_24,22.714285714285715,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_25,6.428571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G22,FLRSP3,FL,10,6,restored
14,sv_26,7.714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLRSP3,FL,10,6,restored
14,sv_27,0.2857142857142857,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,FLRSP3,FL,10,6,restored
14,sv_31,12,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_34,8,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G18,FLRSP3,FL,10,6,restored
14,sv_36,5.142857142857143,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,FLRSP3,FL,10,6,restored
14,sv_37,1.4285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G22,FLRSP3,FL,10,6,restored
14,sv_39,11.428571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_40,21.571428571428573,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_43,21.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_44,34.42857142857143,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,FLRSP3,FL,10,6,restored
14,sv_47,77.14285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_48,20.428571428571427,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G7,FLRSP3,FL,10,6,restored
14,sv_49,33.42857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLRSP3,FL,10,6,restored
14,sv_53,1.4285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_57,12.571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLRSP3,FL,10,6,restored
14,sv_59,25.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLRSP3,FL,10,6,restored
14,sv_69,2.5714285714285716,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G22,FLRSP3,FL,10,6,restored
14,sv_71,5.142857142857143,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,FLRSP3,FL,10,6,restored
14,sv_72,20.285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_73,7.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU4,FLRSP3,FL,10,6,restored
14,sv_74,7,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLRSP3,FL,10,6,restored
14,sv_79,19.714285714285715,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_83,4.571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo-D,FLRSP3,FL,10,6,restored
14,sv_84,18.428571428571427,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_100,10.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_106,1,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora MO-GC1,FLRSP3,FL,10,6,restored
14,sv_111,1.5714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_114,2.2857142857142856,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Torrecillas12b Glo G13,FLRSP3,FL,10,6,restored
14,sv_116,3.142857142857143,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRSP3,FL,10,6,restored
14,sv_122,14.857142857142858,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,NA,FLRSP3,FL,10,6,restored
14,sv_124,8.714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_128,21.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G22,FLRSP3,FL,10,6,restored
14,sv_130,23.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G22,FLRSP3,FL,10,6,restored
14,sv_138,8.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_144,1.1428571428571428,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G17,FLRSP3,FL,10,6,restored
14,sv_145,7.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_147,9.428571428571429,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRSP3,FL,10,6,restored
14,sv_158,4.857142857142857,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRSP3,FL,10,6,restored
14,sv_161,1,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus INTA-4,FLRSP3,FL,10,6,restored
14,sv_166,6.714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_169,4.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_173,2.7142857142857144,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_177,4,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_183,0.42857142857142855,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G18,FLRSP3,FL,10,6,restored
14,sv_190,22.714285714285715,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_194,4.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_204,2.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_205,2.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Whitfield type 17,FLRSP3,FL,10,6,restored
14,sv_211,4.857142857142857,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRSP3,FL,10,6,restored
14,sv_212,1,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_213,3.7142857142857144,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_214,0.42857142857142855,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP3,FL,10,6,restored
14,sv_226,2.142857142857143,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRSP3,FL,10,6,restored
14,sv_227,3.4285714285714284,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora sp.,FLRSP3,FL,10,6,restored
14,sv_228,1.2857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G16,FLRSP3,FL,10,6,restored
