site_key,otu_num,seq_abund,class,order,family,genus,taxon,site_name,region,yr_since,yr_rank,field_type
9,otu_45,2.2857142857142856,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Torrecillas12b Glo G13,FLRP1,FL,40,14,restored
9,otu_46,0.7142857142857143,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Archaeospora Schechter08 Arch1,FLRP1,FL,40,14,restored
9,otu_47,16.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo3b,FLRP1,FL,40,14,restored
9,otu_49,15.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP1,FL,40,14,restored
9,otu_50,5,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP1,FL,40,14,restored
9,otu_54,0.14285714285714285,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,NA,FLRP1,FL,40,14,restored
9,otu_55,34.142857142857146,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP1,FL,40,14,restored
9,otu_57,2.5714285714285716,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,FLRP1,FL,40,14,restored
9,otu_58,3.2857142857142856,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP1,FL,40,14,restored
9,otu_60,9.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo7,FLRP1,FL,40,14,restored
9,otu_61,0.5714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus INTA-4,FLRP1,FL,40,14,restored
9,otu_64,36.714285714285715,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU13,FLRP1,FL,40,14,restored
9,otu_68,1.4285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP1,FL,40,14,restored
9,otu_70,13.714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G14,FLRP1,FL,40,14,restored
9,otu_72,2,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G16,FLRP1,FL,40,14,restored
9,otu_75,28.714285714285715,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus SS-G1,FLRP1,FL,40,14,restored
9,otu_76,0.7142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP1,FL,40,14,restored
9,otu_79,3.142857142857143,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Glo59,FLRP1,FL,40,14,restored
9,otu_89,7.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU6,FLRP1,FL,40,14,restored
9,otu_100,2.2857142857142856,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora MO-GC1,FLRP1,FL,40,14,restored
9,otu_101,0.42857142857142855,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRP1,FL,40,14,restored
9,otu_114,2.857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP1,FL,40,14,restored
9,otu_123,0.42857142857142855,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU6,FLRP1,FL,40,14,restored
10,otu_1,69.57142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Douhan3,FLRP4,FL,36,13,restored
10,otu_2,77.28571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G15,FLRP4,FL,36,13,restored
10,otu_3,3,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,FLRP4,FL,36,13,restored
10,otu_4,81.28571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Whitfield type 17,FLRP4,FL,36,13,restored
10,otu_5,21.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP4,FL,36,13,restored
10,otu_6,35.42857142857143,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,FLRP4,FL,36,13,restored
10,otu_7,85.14285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLRP4,FL,36,13,restored
10,otu_8,268.57142857142856,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRP4,FL,36,13,restored
10,otu_9,4.428571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo7,FLRP4,FL,36,13,restored
10,otu_10,46.42857142857143,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Douhan9,FLRP4,FL,36,13,restored
10,otu_11,87.14285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRP4,FL,36,13,restored
10,otu_12,46.714285714285715,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G18,FLRP4,FL,36,13,restored
10,otu_13,5.714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus viscosum,FLRP4,FL,36,13,restored
10,otu_14,1.4285714285714286,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Glo59,FLRP4,FL,36,13,restored
10,otu_15,5.428571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP4,FL,36,13,restored
10,otu_17,25,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G22,FLRP4,FL,36,13,restored
10,otu_18,0.5714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP4,FL,36,13,restored
10,otu_19,0.7142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP4,FL,36,13,restored
10,otu_20,5.428571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP4,FL,36,13,restored
10,otu_22,5.571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G8,FLRP4,FL,36,13,restored
10,otu_24,8.571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G7,FLRP4,FL,36,13,restored
10,otu_25,3.5714285714285716,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus acnaGlo7,FLRP4,FL,36,13,restored
10,otu_29,21.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP4,FL,36,13,restored
10,otu_34,22.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRP4,FL,36,13,restored
10,otu_37,37.714285714285715,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP4,FL,36,13,restored
10,otu_40,20.285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo-D,FLRP4,FL,36,13,restored
10,otu_44,0.2857142857142857,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,Paraglomus Pa 1,FLRP4,FL,36,13,restored
10,otu_45,1.8571428571428572,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Torrecillas12b Glo G13,FLRP4,FL,36,13,restored
10,otu_49,67,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP4,FL,36,13,restored
10,otu_50,12,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP4,FL,36,13,restored
10,otu_51,0.5714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP4,FL,36,13,restored
10,otu_54,4,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,NA,FLRP4,FL,36,13,restored
10,otu_55,17.285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP4,FL,36,13,restored
10,otu_58,6.428571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP4,FL,36,13,restored
10,otu_61,5.857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus INTA-4,FLRP4,FL,36,13,restored
10,otu_64,2.2857142857142856,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU13,FLRP4,FL,36,13,restored
10,otu_68,9.428571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP4,FL,36,13,restored
10,otu_70,11.428571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G14,FLRP4,FL,36,13,restored
10,otu_71,0.2857142857142857,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora sp.,FLRP4,FL,36,13,restored
10,otu_72,2.2857142857142856,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G16,FLRP4,FL,36,13,restored
10,otu_74,0.8571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU14,FLRP4,FL,36,13,restored
10,otu_75,20.285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus SS-G1,FLRP4,FL,36,13,restored
10,otu_76,2.2857142857142856,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP4,FL,36,13,restored
10,otu_78,0.2857142857142857,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,NA,FLRP4,FL,36,13,restored
10,otu_79,3.4285714285714284,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Glo59,FLRP4,FL,36,13,restored
10,otu_81,1.1428571428571428,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU12,FLRP4,FL,36,13,restored
10,otu_89,9.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU6,FLRP4,FL,36,13,restored
10,otu_97,1.2857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP4,FL,36,13,restored
11,otu_1,26.428571428571427,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Douhan3,FLRP5,FL,35,12,restored
11,otu_2,119,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G15,FLRP5,FL,35,12,restored
11,otu_3,29,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,FLRP5,FL,35,12,restored
11,otu_4,83.28571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Whitfield type 17,FLRP5,FL,35,12,restored
11,otu_5,31.571428571428573,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP5,FL,35,12,restored
11,otu_6,42,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,FLRP5,FL,35,12,restored
11,otu_7,125.85714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLRP5,FL,35,12,restored
11,otu_8,104.71428571428572,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRP5,FL,35,12,restored
11,otu_9,66.85714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo7,FLRP5,FL,35,12,restored
11,otu_10,41.57142857142857,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Douhan9,FLRP5,FL,35,12,restored
11,otu_11,90.71428571428572,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRP5,FL,35,12,restored
11,otu_12,45.714285714285715,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G18,FLRP5,FL,35,12,restored
11,otu_13,46,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus viscosum,FLRP5,FL,35,12,restored
11,otu_14,9,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Glo59,FLRP5,FL,35,12,restored
11,otu_15,5.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP5,FL,35,12,restored
11,otu_16,1.4285714285714286,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus ORVIN GLO4,FLRP5,FL,35,12,restored
11,otu_17,53.142857142857146,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G22,FLRP5,FL,35,12,restored
11,otu_18,2.5714285714285716,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP5,FL,35,12,restored
11,otu_20,18.428571428571427,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP5,FL,35,12,restored
11,otu_21,0.42857142857142855,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU16,FLRP5,FL,35,12,restored
11,otu_22,6,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G8,FLRP5,FL,35,12,restored
11,otu_23,0.14285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP5,FL,35,12,restored
11,otu_24,1.7142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G7,FLRP5,FL,35,12,restored
11,otu_25,12.571428571428571,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus acnaGlo7,FLRP5,FL,35,12,restored
11,otu_26,6.571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus acnaGlo2,FLRP5,FL,35,12,restored
11,otu_29,31.571428571428573,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP5,FL,35,12,restored
11,otu_30,1.2857142857142858,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRP5,FL,35,12,restored
11,otu_34,5.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRP5,FL,35,12,restored
11,otu_35,11,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU4,FLRP5,FL,35,12,restored
11,otu_36,2.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo8,FLRP5,FL,35,12,restored
11,otu_37,4.428571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP5,FL,35,12,restored
11,otu_38,12.714285714285714,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora MO-GC1,FLRP5,FL,35,12,restored
11,otu_39,3.4285714285714284,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP5,FL,35,12,restored
11,otu_40,20.714285714285715,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo-D,FLRP5,FL,35,12,restored
11,otu_44,1.8571428571428572,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,Paraglomus Pa 1,FLRP5,FL,35,12,restored
11,otu_45,11,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Torrecillas12b Glo G13,FLRP5,FL,35,12,restored
11,otu_47,8.571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo3b,FLRP5,FL,35,12,restored
11,otu_49,7.571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP5,FL,35,12,restored
11,otu_50,25,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP5,FL,35,12,restored
11,otu_51,2.7142857142857144,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP5,FL,35,12,restored
11,otu_54,3.4285714285714284,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,NA,FLRP5,FL,35,12,restored
11,otu_55,7.714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP5,FL,35,12,restored
11,otu_68,2,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP5,FL,35,12,restored
11,otu_70,3.857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G14,FLRP5,FL,35,12,restored
11,otu_72,14.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G16,FLRP5,FL,35,12,restored
11,otu_75,0.14285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus SS-G1,FLRP5,FL,35,12,restored
11,otu_78,0.5714285714285714,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,NA,FLRP5,FL,35,12,restored
11,otu_79,5.428571428571429,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Glo59,FLRP5,FL,35,12,restored
11,otu_81,1.1428571428571428,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU12,FLRP5,FL,35,12,restored
11,otu_82,0.2857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP5,FL,35,12,restored
11,otu_89,8.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU6,FLRP5,FL,35,12,restored
11,otu_90,0.14285714285714285,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Glo58,FLRP5,FL,35,12,restored
11,otu_104,3.4285714285714284,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRP5,FL,35,12,restored
11,otu_123,0.42857142857142855,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU6,FLRP5,FL,35,12,restored
12,otu_1,94.14285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Douhan3,FLRSP1,FL,10,6,restored
12,otu_2,134.71428571428572,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G15,FLRSP1,FL,10,6,restored
12,otu_3,78,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,FLRSP1,FL,10,6,restored
12,otu_4,0.5714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Whitfield type 17,FLRSP1,FL,10,6,restored
12,otu_5,67.14285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP1,FL,10,6,restored
12,otu_6,52.714285714285715,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,FLRSP1,FL,10,6,restored
12,otu_7,154.14285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLRSP1,FL,10,6,restored
12,otu_8,52,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRSP1,FL,10,6,restored
12,otu_9,16.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo7,FLRSP1,FL,10,6,restored
12,otu_10,41.142857142857146,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Douhan9,FLRSP1,FL,10,6,restored
12,otu_11,19.571428571428573,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRSP1,FL,10,6,restored
12,otu_12,3.2857142857142856,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G18,FLRSP1,FL,10,6,restored
12,otu_15,38,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP1,FL,10,6,restored
12,otu_16,5,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus ORVIN GLO4,FLRSP1,FL,10,6,restored
12,otu_17,59.714285714285715,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G22,FLRSP1,FL,10,6,restored
12,otu_18,3,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP1,FL,10,6,restored
12,otu_20,0.5714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP1,FL,10,6,restored
12,otu_23,29.571428571428573,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP1,FL,10,6,restored
12,otu_24,38.714285714285715,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G7,FLRSP1,FL,10,6,restored
12,otu_25,1.4285714285714286,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus acnaGlo7,FLRSP1,FL,10,6,restored
12,otu_29,30.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP1,FL,10,6,restored
12,otu_30,76,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRSP1,FL,10,6,restored
12,otu_34,6.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRSP1,FL,10,6,restored
12,otu_35,3,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU4,FLRSP1,FL,10,6,restored
12,otu_36,0.5714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo8,FLRSP1,FL,10,6,restored
12,otu_37,24.428571428571427,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP1,FL,10,6,restored
12,otu_38,40.285714285714285,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora MO-GC1,FLRSP1,FL,10,6,restored
12,otu_40,18.428571428571427,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo-D,FLRSP1,FL,10,6,restored
12,otu_44,0.8571428571428571,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,Paraglomus Pa 1,FLRSP1,FL,10,6,restored
12,otu_45,0.42857142857142855,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Torrecillas12b Glo G13,FLRSP1,FL,10,6,restored
12,otu_46,0.8571428571428571,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Archaeospora Schechter08 Arch1,FLRSP1,FL,10,6,restored
12,otu_51,2.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP1,FL,10,6,restored
12,otu_54,2.2857142857142856,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,NA,FLRSP1,FL,10,6,restored
12,otu_55,1.1428571428571428,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP1,FL,10,6,restored
12,otu_57,8.428571428571429,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,FLRSP1,FL,10,6,restored
12,otu_58,2,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP1,FL,10,6,restored
12,otu_63,3.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP1,FL,10,6,restored
12,otu_65,3.4285714285714284,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus ORVIN GLO4,FLRSP1,FL,10,6,restored
12,otu_71,37.42857142857143,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora sp.,FLRSP1,FL,10,6,restored
12,otu_78,1.5714285714285714,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,NA,FLRSP1,FL,10,6,restored
12,otu_80,0.14285714285714285,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Archaeospora sp.,FLRSP1,FL,10,6,restored
12,otu_82,0.5714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP1,FL,10,6,restored
12,otu_84,1.1428571428571428,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRSP1,FL,10,6,restored
12,otu_87,1.2857142857142858,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Douhan9,FLRSP1,FL,10,6,restored
12,otu_91,0.2857142857142857,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Acaulospora Acau2,FLRSP1,FL,10,6,restored
12,otu_92,0.2857142857142857,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,Scutellospora castanea,FLRSP1,FL,10,6,restored
12,otu_97,1.1428571428571428,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP1,FL,10,6,restored
12,otu_98,0.42857142857142855,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,FLRSP1,FL,10,6,restored
12,otu_100,3.5714285714285716,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora MO-GC1,FLRSP1,FL,10,6,restored
12,otu_108,3.7142857142857144,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora sp.,FLRSP1,FL,10,6,restored
12,otu_115,3.4285714285714284,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRSP1,FL,10,6,restored
12,otu_117,0.8571428571428571,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,FLRSP1,FL,10,6,restored
13,otu_1,78.14285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Douhan3,FLRSP2,FL,10,6,restored
13,otu_2,74.57142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G15,FLRSP2,FL,10,6,restored
13,otu_3,44.285714285714285,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,FLRSP2,FL,10,6,restored
13,otu_4,39.285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Whitfield type 17,FLRSP2,FL,10,6,restored
13,otu_5,99.71428571428572,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,otu_6,73.57142857142857,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,FLRSP2,FL,10,6,restored
13,otu_7,110.42857142857144,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLRSP2,FL,10,6,restored
13,otu_8,66.57142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRSP2,FL,10,6,restored
13,otu_9,10.714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo7,FLRSP2,FL,10,6,restored
13,otu_10,38.714285714285715,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Douhan9,FLRSP2,FL,10,6,restored
13,otu_11,125.42857142857144,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRSP2,FL,10,6,restored
13,otu_12,33,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G18,FLRSP2,FL,10,6,restored
13,otu_13,0.8571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus viscosum,FLRSP2,FL,10,6,restored
13,otu_15,4.428571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,otu_17,38.57142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G22,FLRSP2,FL,10,6,restored
13,otu_18,19.714285714285715,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,otu_20,1.1428571428571428,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,otu_22,1.7142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G8,FLRSP2,FL,10,6,restored
13,otu_23,5.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,otu_24,87.57142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G7,FLRSP2,FL,10,6,restored
13,otu_29,25.714285714285715,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
13,otu_30,21.428571428571427,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRSP2,FL,10,6,restored
13,otu_34,13.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRSP2,FL,10,6,restored
13,otu_35,1.7142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU4,FLRSP2,FL,10,6,restored
13,otu_37,76.28571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRSP2,FL,10,6,restored
