site_key,otu_num,seq_abund,kingdom,phylum,class,order,family,genus,species,taxon,taxon_level,trophic_mode,guild,growth_morphology,confidence,site_name,region,site_type,yr_since,yr_rank,field_type
13,otu_1424,0.25,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Rhizoctonia_fusispora,Ceratobasidiaceae,9,Pathotroph-Saprotroph-Symbiotroph,Endomycorrhizal-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,FLRSP2,FL,restored,10,6,restored
13,otu_1444,9.5,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,NA,Fusarium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph,Microfungus,Possible,FLRSP2,FL,restored,10,6,restored
13,otu_1445,1.125,Fungi,Ascomycota,Geoglossomycetes,Geoglossales,Geoglossaceae,Geoglossum,unidentified,Geoglossum,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1450,4.5,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,NA,NA,Hyaloscyphaceae,9,Saprotroph,Plant Saprotroph-Wood Saprotroph,Microfungus,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1452,3.25,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_strigosellum,Trichoderma,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1454,69,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariales_fam_Incertae_sedis,Staphylotrichum,unidentified,Staphylotrichum,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1463,4.625,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrocybe,NA,Hygrocybe,13,Saprotroph-Symbiotroph,Undefined Saprotroph-Undefined Symbiotroph,Agaricoid,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1465,2.25,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,unidentified,unidentified,Pyronemataceae,9,Saprotroph-Symbiotroph,Dung Saprotroph-Ectomycorrhizal-Soil Saprotroph-Wood Saprotroph,Gasteroid-Pezizoid,Possible,FLRSP2,FL,restored,10,6,restored
13,otu_1471,0.375,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,unidentified,Rhizophagus,13,Symbiotroph,Arbuscular Mycorrhizal,NULL,Highly Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1483,110.375,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Hyphodontia,unidentified,Hyphodontia,13,Saprotroph,Undefined Saprotroph,Corticioid,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1486,0.375,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,NA,Sarocladium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1500,2.5,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,NA,NA,Tubeufiaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Undefined Saprotroph,NULL,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1501,0.625,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Leohumicola,NA,Leohumicola,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1503,22,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,NA,NA,Nectriaceae,9,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,FLRSP2,FL,restored,10,6,restored
13,otu_1504,0.375,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Leohumicola,NA,Leohumicola,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1511,1.5,Fungi,Ascomycota,Sordariomycetes,Trichosphaeriales,Trichosphaeriaceae,Nigrospora,NA,Nigrospora,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1516,1.125,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,Clavaria_californica,Clavaria,13,Saprotroph,Undefined Saprotroph,Clavarioid,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1524,0.25,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Setophoma,Setophoma_terrestris,Phaeosphaeriaceae,9,Pathotroph-Saprotroph,Fungal Parasite-Plant Pathogen-Plant Saprotroph,Microfungus,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1541,8.125,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,NA,Metarhizium,13,Pathotroph,Animal Pathogen,NULL,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1555,1.25,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,NA,NA,Nectriaceae,9,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,FLRSP2,FL,restored,10,6,restored
13,otu_1564,6.25,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,unidentified,Rhizophlyctis,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1566,0.125,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Cheilymenia,NA,Cheilymenia,13,Saprotroph,Dung Saprotroph-Undefined Saprotroph,Pezizoid,Highly Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1567,2.25,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus,unidentified,Ascobolus,13,Saprotroph,Dung Saprotroph-Wood Saprotroph,NULL,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1571,1.125,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariales_fam_Incertae_sedis,Fusidium,unidentified,Fusidium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1575,2.625,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Arrhenia,NA,Arrhenia,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1579,0.125,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariales_fam_Incertae_sedis,Fusidium,unidentified,Fusidium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1580,3.75,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_strictum,Sarocladium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1590,0.25,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Dinemasporium,NA,Dinemasporium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1598,0.125,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Dictyosporiaceae,Pseudocoleophoma,Pseudocoleophoma_calamagrostidis,Dictyosporiaceae,9,Saprotroph,Undefined Saprotroph,Microfungus,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1601,0.25,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Phallus,Phallus_rugulosus,Phallus,13,Saprotroph,Litter Saprotroph-Soil Saprotroph-Wood Saprotroph,Phalloid,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1605,0.5,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Phialophora,Phialophora_livistonae,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1612,0.125,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Neptunomyces,Neptunomyces_aureus,Didymosphaeriaceae,9,Pathotroph-Saprotroph-Symbiotroph,Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph,Microfungus,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1614,9.5,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,NA,NA,Melanommataceae,9,Saprotroph,Wood Saprotroph,Microfungus,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1621,0.375,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Pseudopithomyces,NA,Didymosphaeriaceae,9,Pathotroph-Saprotroph-Symbiotroph,Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph,Microfungus,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1624,0.25,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Penicillifer,Penicillifer_diparietisporus,Nectriaceae,9,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,FLRSP2,FL,restored,10,6,restored
13,otu_1626,57.5,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,FLRSP2,FL,restored,10,6,restored
13,otu_1644,0.25,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Tausonia,Tausonia_pullulans,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1645,64.125,Fungi,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1646,3.5,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Humicola,Humicola_grisea,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1647,27.5,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1648,4.875,Fungi,Ascomycota,Eurotiomycetes,unidentified,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1649,1,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Solicoccozyma,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1651,4.125,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,unidentified,unidentified,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1652,49.125,Fungi,Ascomycota,Eurotiomycetes,Onygenales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1654,21.375,Fungi,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1657,102,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1660,7.25,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1661,8.625,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1664,44.625,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Cantharellales_fam_Incertae_sedis,Minimedusa,Minimedusa_polyspora,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1665,4.375,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Solicoccozyma,Solicoccozyma_terricola,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1667,5,Fungi,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1670,5.875,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1671,4.75,ssigned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1672,2.5,Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1674,0.125,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1675,0.25,Fungi,Basidiomycota,Agaricomycetes,Geastrales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1676,53.5,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lindgomycetaceae,Clohesyomyces,Clohesyomyces_aquaticus,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1679,0.125,Fungi,Ascomycota,Eurotiomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1685,6.125,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Achroiostachys,Achroiostachys_betulicola,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1687,2,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Striaticonidium,Striaticonidium_cinctum,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1689,2.875,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1690,3,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1691,3.25,ssigned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1693,0.375,Fungi,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1694,21.25,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1697,2,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lindgomycetaceae,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1698,0.5,Fungi,Ascomycota,Eurotiomycetes,Onygenales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1699,9.625,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Albifimbria,Albifimbria_verrucaria,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1700,4.75,Fungi,Ascomycota,Sordariomycetes,Branch06,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1701,19.625,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1703,3.375,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1705,17.125,Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1706,0.75,Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1708,0.625,Fungi,Ascomycota,Sordariomycetes,Xylariales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1709,1,Fungi,Ascomycota,Eurotiomycetes,Onygenales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1711,6,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1712,10.75,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1720,0.75,Fungi,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1722,14.875,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1723,52.125,Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1724,1.5,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Striatibotrys,Striatibotrys_eucylindrospora,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1727,17.75,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1729,12.25,Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1732,0.125,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1733,21.25,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1736,27.5,Fungi,Ascomycota,Eurotiomycetes,unidentified,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1738,0.25,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1739,0.875,ssigned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1747,1.375,Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1754,21.875,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1757,0.625,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1759,0.125,Fungi,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1761,9.375,Fungi,Ascomycota,Eurotiomycetes,unidentified,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1763,2.375,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1764,6.875,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1766,6.5,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1767,11.875,Fungi,Ascomycota,Sordariomycetes,Myrmecridiales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1771,3.5,Fungi,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1772,7.5,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1773,0.625,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1777,0.375,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1780,6.75,Fungi,Ascomycota,Archaeorhizomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1782,10.5,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1783,2.25,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1786,1.25,Fungi,Ascomycota,Sordariomycetes,Sordariomycetes_ord_Incertae_sedis,Sordariomycetes_fam_Incertae_sedis,Pleurophragmium,unidentified,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1790,12,Fungi,Ascomycota,Eurotiomycetes,Onygenales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1793,1.625,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1799,8.375,ssigned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1810,7.5,Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1813,2.25,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1814,1.125,Fungi,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1818,1.375,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1819,9.375,Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1820,6,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1823,1.75,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1826,1.5,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1827,6.5,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Schwanniomyces,Schwanniomyces_occidentalis,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1835,3.625,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1838,3.75,Fungi,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1842,1.125,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1845,1.875,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1846,3.125,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1850,1.875,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1851,0.125,Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1857,1.625,Fungi,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1861,4,ssigned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1862,0.5,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1864,7.125,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1867,1.5,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1869,4.25,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1875,1.25,Fungi,Ascomycota,Sordariomycetes,Branch06,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1877,5.375,Fungi,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1878,12.375,Fungi,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1884,1.25,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1885,2.25,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1886,1.625,Fungi,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
13,otu_1903,0.75,ssigned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLRSP2,FL,restored,10,6,restored
